1.846672384832744865e+04,1.846682290386849127e+04,9.983641929456925936e+03,9.983641929456925936e+03,9.983641929456925936e+03
3.755387439154172171e+04,3.998572873243015056e+04,3.515862943192695820e+04,9.983641929456925936e+03,9.983641929456925936e+03
5.527470446314039145e+04,6.197175847283418261e+04,6.061858880811135896e+04,8.165488718971124035e+04,9.983641929456925936e+03
7.447073199989191198e+04,8.457047214015187637e+04,8.604065360942432017e+04,1.057309018139279069e+05,1.751116877467524027e+05
9.348225263215428276e+04,1.057271094797159021e+05,1.104267464573893958e+05,1.364771968606174050e+05,1.751116877467524027e+05
1.120034815729607944e+05,1.281500999016379938e+05,1.364720665635803889e+05,1.678386430227702076e+05,1.751116877467524027e+05
1.297998816011524032e+05,1.501291968002479116e+05,1.624471484799289028e+05,1.996059523042273067e+05,2.015651397422931041e+05
1.483965280052481976e+05,1.714502194359159912e+05,1.862498596362592943e+05,2.315997577490053955e+05,2.337284535568281135e+05
1.678232187570552924e+05,1.938191765939451871e+05,2.133243242771991063e+05,2.636500225263821194e+05,2.637510185521111125e+05
1.862382526499725936e+05,2.153044420415082132e+05,2.378186038958095014e+05,2.955851269061982166e+05,2.957830298655012157e+05
2.054106729860187043e+05,2.377949274314581126e+05,2.636109671921316185e+05,3.272246430240697809e+05,3.275912332720364793e+05
2.233501455001934082e+05,2.591782192430575087e+05,2.885024465970153105e+05,3.583713861654745997e+05,3.590143998769543250e+05
2.419763391833610949e+05,2.815238201293472084e+05,3.147094441262526088e+05,3.888015881447094143e+05,3.927877279621053021e+05
2.613306342256788921e+05,3.025210684646557202e+05,3.397945173903178074e+05,4.213088578677790938e+05,4.230844987100578146e+05
2.791821433962797746e+05,3.244228365176714724e+05,3.635053875194030115e+05,4.529551557703214930e+05,4.557593111602375866e+05
2.976782668864303851e+05,3.472981522566552158e+05,3.884033209217488766e+05,4.834248523414960946e+05,4.876514752760932897e+05
3.168535374320318224e+05,3.685091807042736909e+05,4.146153150641986867e+05,5.160947950988304219e+05,5.184361862544423784e+05
3.367418691436157096e+05,3.906031481294665136e+05,4.391373147078435286e+05,5.472918701016025152e+05,5.520691824454829330e+05
3.547534922912578913e+05,4.136357155601474224e+05,4.649345610427905922e+05,5.808693576979706995e+05,5.844144588244803017e+05
3.733516124519617879e+05,4.346014735959931277e+05,4.921444189652468194e+05,6.125299885732124094e+05,6.148460274096973008e+05
3.925468463332062238e+05,4.563594150697271107e+05,5.172340094240265898e+05,6.416319946231206413e+05,6.483983543986183358e+05
4.094762599904261879e+05,4.789355006446896004e+05,5.397832952616534894e+05,6.728188185273817508e+05,6.793205865918447962e+05
4.297727875098561053e+05,4.989494891053173924e+05,5.674214992091443855e+05,7.063951719541086350e+05,7.136055322968304390e+05
4.476168779194328235e+05,5.230740978208226734e+05,5.923508626779925544e+05,7.364565311387298862e+05,7.440206769681557780e+05
4.658406522260988713e+05,5.444033880212293006e+05,6.185207174886075081e+05,7.686606388149575796e+05,7.777102607060753508e+05
4.843964712763574789e+05,5.663052926682940451e+05,6.413444066895599244e+05,8.032721895192600787e+05,8.055731678781739902e+05
5.032180452382331132e+05,5.887337054337876616e+05,6.700325590359586058e+05,8.328896838450427167e+05,8.361034091123481048e+05
5.222181716627131100e+05,6.116205759367917199e+05,6.950833900943074841e+05,8.643929536701012403e+05,8.698023990667975741e+05
5.412873073517651064e+05,6.309769360149375862e+05,7.212241941477934597e+05,8.979457881552029867e+05,9.072932362447424093e+05
5.602940424287297064e+05,6.544436225789523451e+05,7.429477002432068111e+05,9.245532891197397839e+05,9.347691719780260464e+05
5.790874287774626864e+05,6.741020405996021582e+05,7.711386831240488682e+05,9.620777793796058977e+05,9.645449936654707417e+05
5.975019371584897162e+05,6.976723814859298291e+05,7.945286178481985116e+05,9.918316377376703313e+05,9.969352212152014254e+05
