2.500000000000000000e+02,2.500000000000000000e+02,2.500000000000000000e+02,2.500000000000000000e+02,2.500000000000000000e+02
4.416666666666666970e+03,4.608333333333333030e+03,4.600000000000000000e+03,4.591666666666666970e+03,4.075000000000000000e+03
8.583333333333333940e+03,8.966666666666666060e+03,8.950000000000000000e+03,8.933333333333333940e+03,7.900000000000000000e+03
1.275000000000000000e+04,1.332500000000000000e+04,1.330000000000000000e+04,1.327500000000000000e+04,1.172500000000000000e+04
1.691666666666666788e+04,1.768333333333333212e+04,1.765000000000000000e+04,1.761666666666666788e+04,1.555000000000000000e+04
2.108333333333333576e+04,2.204166666666666424e+04,2.200000000000000000e+04,2.195833333333333576e+04,1.937500000000000000e+04
2.525000000000000000e+04,2.640000000000000000e+04,2.635000000000000000e+04,2.630000000000000000e+04,2.320000000000000000e+04
2.941666666666666788e+04,3.075833333333333212e+04,3.070000000000000000e+04,3.064166666666666788e+04,2.702500000000000000e+04
3.358333333333333576e+04,3.511666666666666424e+04,3.505000000000000000e+04,3.498333333333333576e+04,3.085000000000000000e+04
3.775000000000000000e+04,3.947500000000000000e+04,3.940000000000000000e+04,3.932500000000000000e+04,3.467500000000000000e+04
4.191666666666667152e+04,4.383333333333332848e+04,4.375000000000000000e+04,4.366666666666667152e+04,3.850000000000000000e+04
4.608333333333333576e+04,4.819166666666666424e+04,4.810000000000000000e+04,4.800833333333333576e+04,4.232500000000000000e+04
5.025000000000000000e+04,5.255000000000000000e+04,5.245000000000000000e+04,5.235000000000000000e+04,4.615000000000000000e+04
5.441666666666667152e+04,5.690833333333332848e+04,5.680000000000000000e+04,5.669166666666667152e+04,4.997500000000000000e+04
5.858333333333333576e+04,6.126666666666666424e+04,6.115000000000000000e+04,6.103333333333333576e+04,5.380000000000000000e+04
6.275000000000000728e+04,6.562500000000000000e+04,6.550000000000000000e+04,6.537500000000000728e+04,5.762500000000000000e+04
6.691666666666667152e+04,6.998333333333332848e+04,6.985000000000000000e+04,6.971666666666667152e+04,6.145000000000000000e+04
7.108333333333334303e+04,7.434166666666665697e+04,7.420000000000000000e+04,7.405833333333334303e+04,6.527500000000000000e+04
7.525000000000000000e+04,7.870000000000000000e+04,7.855000000000000000e+04,7.840000000000000000e+04,6.910000000000000000e+04
7.941666666666667152e+04,8.305833333333332848e+04,8.290000000000000000e+04,8.274166666666667152e+04,7.292500000000000000e+04
8.358333333333334303e+04,8.741666666666665697e+04,8.725000000000000000e+04,8.708333333333334303e+04,7.675000000000000000e+04
8.775000000000000000e+04,9.177500000000000000e+04,9.160000000000000000e+04,9.142500000000000000e+04,8.057500000000000000e+04
9.191666666666667152e+04,9.613333333333332848e+04,9.595000000000000000e+04,9.576666666666667152e+04,8.440000000000000000e+04
9.608333333333334303e+04,1.004916666666666570e+05,1.003000000000000000e+05,1.001083333333333430e+05,8.822500000000000000e+04
1.002500000000000000e+05,1.048500000000000000e+05,1.046500000000000000e+05,1.044500000000000000e+05,9.205000000000000000e+04
1.044166666666666715e+05,1.092083333333333285e+05,1.090000000000000000e+05,1.087916666666666715e+05,9.587500000000000000e+04
1.085833333333333430e+05,1.135666666666666570e+05,1.133500000000000000e+05,1.131333333333333430e+05,9.970000000000000000e+04
1.127500000000000146e+05,1.179249999999999854e+05,1.177000000000000000e+05,1.174750000000000146e+05,1.035250000000000000e+05
1.169166666666666715e+05,1.222833333333333285e+05,1.220500000000000000e+05,1.218166666666666715e+05,1.073500000000000000e+05
1.210833333333333430e+05,1.266416666666666570e+05,1.264000000000000000e+05,1.261583333333333430e+05,1.111750000000000000e+05
1.252500000000000000e+05,1.310000000000000000e+05,1.307500000000000000e+05,1.305000000000000000e+05,1.150000000000000000e+05
1.277500000000000000e+05,1.332500000000000000e+05,1.320000000000000000e+05,1.312500000000000000e+05,1.152500000000000000e+05
