2.500000000000000000e+02,2.500000000000000000e+02,2.500000000000000000e+02,2.500000000000000000e+02,2.500000000000000000e+02
3.250000000000000000e+03,3.625000000000000000e+03,4.191666666666666060e+03,4.283333333333333940e+03,3.891666666666666515e+03
6.250000000000000000e+03,7.000000000000000000e+03,8.133333333333333030e+03,8.316666666666667879e+03,7.533333333333333030e+03
9.250000000000000000e+03,1.037500000000000000e+04,1.207500000000000000e+04,1.235000000000000000e+04,1.117500000000000000e+04
1.225000000000000000e+04,1.375000000000000000e+04,1.601666666666666606e+04,1.638333333333333394e+04,1.481666666666666606e+04
1.525000000000000000e+04,1.712500000000000000e+04,1.995833333333333212e+04,2.041666666666666788e+04,1.845833333333333212e+04
1.825000000000000000e+04,2.050000000000000000e+04,2.390000000000000000e+04,2.445000000000000000e+04,2.210000000000000000e+04
2.125000000000000000e+04,2.387500000000000000e+04,2.784166666666666424e+04,2.848333333333333576e+04,2.574166666666666424e+04
2.425000000000000000e+04,2.725000000000000000e+04,3.178333333333333212e+04,3.251666666666666788e+04,2.938333333333333212e+04
2.725000000000000000e+04,3.062500000000000000e+04,3.572500000000000000e+04,3.655000000000000000e+04,3.302500000000000000e+04
3.025000000000000000e+04,3.400000000000000000e+04,3.966666666666666424e+04,4.058333333333333576e+04,3.666666666666666424e+04
3.325000000000000000e+04,3.737500000000000000e+04,4.360833333333332848e+04,4.461666666666667152e+04,4.030833333333332848e+04
3.625000000000000000e+04,4.075000000000000000e+04,4.755000000000000000e+04,4.865000000000000000e+04,4.395000000000000000e+04
3.925000000000000000e+04,4.412500000000000000e+04,5.149166666666666424e+04,5.268333333333333576e+04,4.759166666666666424e+04
4.225000000000000000e+04,4.750000000000000000e+04,5.543333333333332848e+04,5.671666666666667152e+04,5.123333333333332848e+04
4.525000000000000000e+04,5.087500000000000000e+04,5.937500000000000000e+04,6.075000000000000000e+04,5.487500000000000000e+04
4.825000000000000000e+04,5.425000000000000000e+04,6.331666666666666424e+04,6.478333333333333576e+04,5.851666666666666424e+04
5.125000000000000000e+04,5.762500000000000000e+04,6.725833333333332848e+04,6.881666666666667152e+04,6.215833333333332848e+04
5.425000000000000000e+04,6.100000000000000000e+04,7.120000000000000000e+04,7.285000000000000000e+04,6.580000000000000000e+04
5.725000000000000000e+04,6.437500000000000000e+04,7.514166666666665697e+04,7.688333333333334303e+04,6.944166666666665697e+04
6.025000000000000000e+04,6.775000000000000000e+04,7.908333333333332848e+04,8.091666666666667152e+04,7.308333333333332848e+04
6.325000000000000000e+04,7.112500000000000000e+04,8.302500000000000000e+04,8.495000000000000000e+04,7.672500000000000000e+04
6.625000000000000000e+04,7.450000000000000000e+04,8.696666666666665697e+04,8.898333333333334303e+04,8.036666666666665697e+04
6.925000000000000000e+04,7.787500000000000000e+04,9.090833333333332848e+04,9.301666666666667152e+04,8.400833333333332848e+04
7.225000000000000000e+04,8.125000000000000000e+04,9.485000000000000000e+04,9.705000000000000000e+04,8.765000000000000000e+04
7.525000000000000000e+04,8.462500000000000000e+04,9.879166666666665697e+04,1.010833333333333430e+05,9.129166666666665697e+04
7.825000000000000000e+04,8.800000000000000000e+04,1.027333333333333285e+05,1.051166666666666715e+05,9.493333333333332848e+04
8.125000000000000000e+04,9.137500000000000000e+04,1.066750000000000000e+05,1.091500000000000000e+05,9.857500000000000000e+04
8.425000000000000000e+04,9.475000000000000000e+04,1.106166666666666570e+05,1.131833333333333430e+05,1.022166666666666570e+05
8.725000000000000000e+04,9.812500000000000000e+04,1.145583333333333285e+05,1.172166666666666715e+05,1.058583333333333285e+05
9.025000000000000000e+04,1.015000000000000000e+05,1.185000000000000000e+05,1.212500000000000000e+05,1.095000000000000000e+05
2.560000000000000000e+05,2.560000000000000000e+05,2.560000000000000000e+05,2.560000000000000000e+05,2.560000000000000000e+05
