9.983641929456925936e+03,9.983641929456925936e+03,9.983641929456925936e+03,9.983641929456925936e+03,9.983641929456925936e+03
9.983641929456925936e+03,9.983641929456925936e+03,9.983641929456925936e+03,9.983641929456925936e+03,9.983641929456925936e+03
1.539258721930057982e+04,1.700945955848668018e+04,1.921873134348663007e+04,9.983641929456925936e+03,9.983641929456925936e+03
2.797132770415777122e+04,3.165338597955575096e+04,3.479302363096978661e+04,3.290178796474778937e+04,9.983641929456925936e+03
4.191514628373157757e+04,4.727246658384246257e+04,5.207884813597678294e+04,4.931920928750256280e+04,9.983641929456925936e+03
5.770489257892915339e+04,6.420276775830442057e+04,7.087878610343702894e+04,6.714851829499816813e+04,9.983641929456925936e+03
7.390279461005589110e+04,8.240314397186451242e+04,9.117666160965095332e+04,8.556307513627489971e+04,9.983641929456925936e+03
9.117583787185855908e+04,1.019041451156632975e+05,1.130366885422913037e+05,1.061407153692454012e+05,9.983641929456925936e+03
1.095657058047418977e+05,1.236808330749146990e+05,1.375178987093442120e+05,1.282352527214854053e+05,9.940550130524403357e+04
1.300598533929223049e+05,1.461050564706611913e+05,1.629826394798603142e+05,1.519853999595463974e+05,9.983641929456925936e+03
1.509723866639113112e+05,1.701657111518429883e+05,1.905361919363689085e+05,1.775834364957599028e+05,1.366450032229885983e+05
1.732850333129462961e+05,1.960521862960825965e+05,2.204899457897710090e+05,2.052913846527624992e+05,1.560720903627471125e+05
1.982673746176798886e+05,2.240044984715218889e+05,2.532635284873759083e+05,2.354689398345391091e+05,1.778324964155989001e+05
2.239302059363998123e+05,2.556442900389072893e+05,2.894317138228586991e+05,2.686245334486882784e+05,2.011981045482027112e+05
2.515316844918667048e+05,2.888306133672344731e+05,3.297966475790357799e+05,3.055010359884821810e+05,2.264736377976723888e+05
2.827173329274461139e+05,3.252385363939877716e+05,3.754965178836003761e+05,3.472254875376023119e+05,2.541107914292080095e+05
3.150352712905394146e+05,3.654072617974344175e+05,4.281653935029227287e+05,3.934925606799781090e+05,2.832629305574087775e+05
3.500188669760589837e+05,4.099153508068398805e+05,4.901481437517715967e+05,4.510201034560063272e+05,3.179290664753154269e+05
3.878067666774624959e+05,4.614390547322435887e+05,5.647076803028801223e+05,5.232525692988957162e+05,3.586942865595056792e+05
4.302328856954139774e+05,5.160654868125863140e+05,6.559156146837510169e+05,6.201633016490811715e+05,4.094116263312936062e+05
4.731434743981559877e+05,5.752591365355427843e+05,7.673120409664347535e+05,7.614846374309359817e+05,4.750229241879875190e+05
5.173306457293087151e+05,6.374260051739249611e+05,8.980297114585598465e+05,9.801830082623023773e+05,5.876513175589082530e+05
5.631846391115760198e+05,6.997413621006094618e+05,1.038098945394524024e+06,1.285195866568475030e+06,8.803653268423264381e+05
6.047074830891875317e+05,7.610062446801135084e+05,1.175491169478138909e+06,1.590345623313512886e+06,1.901149903254586039e+06
6.420816560137105407e+05,8.130759535625284771e+05,1.286573262402822962e+06,1.817824093690993963e+06,2.546112264832121786e+06
6.753785803838107968e+05,8.567148694044800941e+05,1.373091462698682910e+06,1.970649770555105060e+06,2.842218725489954930e+06
7.012774775940824766e+05,8.916538636973396642e+05,1.437729611405679956e+06,2.069441187673178036e+06,3.002209749255829956e+06
7.216738972195386887e+05,9.187077888529624324e+05,1.485147891507339897e+06,2.140194055446971208e+06,3.100776167694701813e+06
7.373127149937811773e+05,9.399249108101986349e+05,1.519751152673410019e+06,2.189566229841602035e+06,3.163586270004246850e+06
7.495444676782288589e+05,9.550395625500092283e+05,1.545038446117192041e+06,2.224745321120646782e+06,3.209830244565707166e+06
7.581914076290898956e+05,9.662481780135306763e+05,1.563605276543010958e+06,2.250261072769192047e+06,3.243021809931441210e+06
7.830718939754657913e+05,9.981799995151706971e+05,1.615230322776549961e+06,2.325154479465148877e+06,3.351371584551251959e+06
