2.500000000000000000e+02,2.500000000000000000e+02,2.500000000000000000e+02,2.500000000000000000e+02,2.500000000000000000e+02
5.750000000000000000e+03,7.000000000000000000e+03,9.250000000000000000e+03,1.325000000000000000e+04,2.800000000000000000e+04
1.025000000000000000e+04,1.275000000000000000e+04,1.800000000000000000e+04,2.475000000000000000e+04,3.350000000000000000e+04
1.450000000000000000e+04,1.800000000000000000e+04,2.575000000000000000e+04,3.450000000000000000e+04,4.525000000000000000e+04
1.850000000000000000e+04,2.275000000000000000e+04,3.250000000000000000e+04,4.300000000000000000e+04,5.475000000000000000e+04
2.225000000000000000e+04,2.725000000000000000e+04,3.875000000000000000e+04,5.000000000000000000e+04,6.175000000000000000e+04
2.575000000000000000e+04,3.150000000000000000e+04,4.425000000000000000e+04,5.625000000000000000e+04,6.700000000000000000e+04
2.925000000000000000e+04,3.525000000000000000e+04,4.925000000000000000e+04,6.150000000000000000e+04,7.100000000000000000e+04
3.225000000000000000e+04,3.900000000000000000e+04,5.375000000000000000e+04,6.575000000000000000e+04,7.350000000000000000e+04
3.525000000000000000e+04,4.225000000000000000e+04,5.775000000000000000e+04,6.950000000000000000e+04,7.550000000000000000e+04
3.825000000000000000e+04,4.550000000000000000e+04,6.125000000000000000e+04,7.275000000000000000e+04,7.700000000000000000e+04
4.100000000000000000e+04,4.850000000000000000e+04,6.450000000000000000e+04,7.525000000000000000e+04,7.800000000000000000e+04
4.350000000000000000e+04,5.150000000000000000e+04,6.750000000000000000e+04,7.750000000000000000e+04,7.900000000000000000e+04
4.600000000000000000e+04,5.400000000000000000e+04,7.025000000000000000e+04,7.950000000000000000e+04,7.975000000000000000e+04
4.825000000000000000e+04,5.675000000000000000e+04,7.275000000000000000e+04,8.125000000000000000e+04,8.050000000000000000e+04
5.075000000000000000e+04,5.900000000000000000e+04,7.500000000000000000e+04,8.300000000000000000e+04,8.125000000000000000e+04
5.275000000000000000e+04,6.150000000000000000e+04,7.725000000000000000e+04,8.450000000000000000e+04,8.175000000000000000e+04
5.500000000000000000e+04,6.350000000000000000e+04,7.925000000000000000e+04,8.575000000000000000e+04,8.250000000000000000e+04
5.700000000000000000e+04,6.575000000000000000e+04,8.100000000000000000e+04,8.725000000000000000e+04,8.300000000000000000e+04
5.900000000000000000e+04,6.775000000000000000e+04,8.300000000000000000e+04,8.850000000000000000e+04,8.375000000000000000e+04
6.100000000000000000e+04,6.975000000000000000e+04,8.475000000000000000e+04,8.975000000000000000e+04,8.450000000000000000e+04
6.300000000000000000e+04,7.175000000000000000e+04,8.675000000000000000e+04,9.125000000000000000e+04,8.525000000000000000e+04
6.475000000000000000e+04,7.375000000000000000e+04,8.850000000000000000e+04,9.250000000000000000e+04,8.600000000000000000e+04
6.675000000000000000e+04,7.600000000000000000e+04,9.050000000000000000e+04,9.425000000000000000e+04,8.700000000000000000e+04
6.875000000000000000e+04,7.800000000000000000e+04,9.250000000000000000e+04,9.575000000000000000e+04,8.800000000000000000e+04
7.100000000000000000e+04,8.025000000000000000e+04,9.475000000000000000e+04,9.775000000000000000e+04,8.950000000000000000e+04
7.325000000000000000e+04,8.275000000000000000e+04,9.725000000000000000e+04,1.000000000000000000e+05,9.125000000000000000e+04
7.600000000000000000e+04,8.575000000000000000e+04,1.002500000000000000e+05,1.027500000000000000e+05,9.325000000000000000e+04
7.925000000000000000e+04,8.925000000000000000e+04,1.042500000000000000e+05,1.065000000000000000e+05,9.625000000000000000e+04
8.325000000000000000e+04,9.375000000000000000e+04,1.095000000000000000e+05,1.117500000000000000e+05,1.007500000000000000e+05
9.025000000000000000e+04,1.015000000000000000e+05,1.185000000000000000e+05,1.212500000000000000e+05,1.095000000000000000e+05
2.560000000000000000e+05,2.560000000000000000e+05,2.560000000000000000e+05,2.560000000000000000e+05,2.560000000000000000e+05
